osm_id,name,lat,lng,ward,ward_name,amenity,category,cuisine,takeaway,delivery,outdoor_seating,is_chain,opening_hours
node_4505461589,Fuel Fast Food,19.1836087,72.9648833,T,Mulund,fast_food,fast_food,unknown,False,False,False,False,
node_4585356290,FARSANI DUNIYA,19.1751585,72.9566451,T,Mulund,fast_food,fast_food,unknown,False,False,False,False,
node_4585386593,Achija,19.1715424,72.9501855,T,Mulund,restaurant,restaurant,unknown,False,False,False,False,
node_4658634193,Shubhangi,19.1694974,72.9606519,T,Mulund,restaurant,restaurant,unknown,False,False,False,False,
node_4730516853,Jai Ambe Fast food,19.170349,72.9514772,T,Mulund,fast_food,fast_food,unknown,False,False,False,False,
node_4791178922,Domino's Piza,19.1695082,72.9589345,T,Mulund,restaurant,restaurant,unknown,False,False,False,False,
node_5641941523,China Town,19.1733575,72.9617602,T,Mulund,restaurant,restaurant,unknown,False,False,False,False,
node_5641953221,China Garden,19.1730372,72.9618248,T,Mulund,restaurant,restaurant,chinese,False,False,False,False,
node_5643801722,Shree Tara Pure Veg,19.1717347,72.9538932,T,Mulund,restaurant,restaurant,unknown,False,False,False,False,
node_5643801723,Golden Vadapav,19.1718203,72.9555323,T,Mulund,fast_food,fast_food,unknown,False,False,False,False,
node_5643808521,Jumbo Vadapav,19.1722927,72.9559453,T,Mulund,fast_food,fast_food,unknown,False,False,False,False,
node_5643808722,Samarth Snacks,19.1718192,72.9606786,T,Mulund,fast_food,fast_food,unknown,False,False,False,False,
node_5646129625,Annapurna,19.1720297,72.9571697,T,Mulund,fast_food,fast_food,unknown,False,False,False,False,
node_5646129629,Zunka Bhakar (Muktai annadata aahar kendra),19.1720371,72.9592326,T,Mulund,fast_food,fast_food,unknown,False,False,False,False,
node_5646129630,Burger point,19.1742223,72.9583,T,Mulund,fast_food,fast_food,unknown,False,False,False,False,
node_5646143123,Hotel Kapil,19.1718116,72.9554083,T,Mulund,restaurant,restaurant,unknown,False,False,False,False,
node_5694316923,Mandap,19.1716402,72.9569262,T,Mulund,fast_food,fast_food,unknown,False,False,False,False,
node_5707923422,Surya snacks pure veg,19.1708119,72.956632,T,Mulund,fast_food,fast_food,unknown,False,False,False,False,
node_5746301632,Mamledar missal,19.172979,72.9567413,T,Mulund,fast_food,fast_food,unknown,False,False,False,False,
node_5746558921,Anisha fast food,19.1729454,72.9568188,T,Mulund,fast_food,fast_food,unknown,False,False,False,False,
node_5760336023,Ram Punjab,19.1784206,72.9492695,T,Mulund,restaurant,restaurant,unknown,False,False,False,False,
node_5761649133,Ashapura,19.178773,72.9503692,T,Mulund,fast_food,fast_food,unknown,False,False,False,False,
node_6008051485,Kelkar college canteen,19.1625917,72.9570939,T,Mulund,restaurant,restaurant,unknown,False,False,False,False,
node_6312852485,Prabhu ice cream,19.1628388,72.9566146,T,Mulund,ice_cream,dessert,unknown,False,False,False,False,
node_6358404985,Amul ice cream,19.1736091,72.9617928,T,Mulund,ice_cream,dessert,unknown,False,False,False,False,
node_6417883915,Vaibhav Village,19.1758921,72.9690455,T,Mulund,restaurant,restaurant,unknown,False,False,False,False,
node_6418034680,Shivraj Fine and Dine,19.1759742,72.9687629,T,Mulund,restaurant,restaurant,unknown,False,False,False,False,
node_6442295188,Kathi Rolls,19.172086,72.9587608,T,Mulund,fast_food,fast_food,unknown,False,False,False,False,
node_6726371986,Pokket Cafe,19.1720497,72.9583156,T,Mulund,cafe,cafe,italian_pizza,False,False,False,False,
node_8733172336,Cafe Bambai,19.1651984,72.9485214,T,Mulund,cafe,cafe,unknown,False,False,False,False,
node_9047312125,Akshay Food Plaza,19.1729951,72.9495824,T,Mulund,restaurant,restaurant,chinese,False,False,False,False,Mo-Su 10:00-22:00
node_9308325853,Cafe Coffee Day,19.1727452,72.9508769,T,Mulund,cafe,cafe,coffee_shop,True,False,True,True,Mo-Su 09:00-21:00
node_9738825918,Bhau vadapav,19.1736063,72.9561024,T,Mulund,fast_food,fast_food,unknown,False,False,False,False,
node_9738826133,Subham,19.1747941,72.9578827,T,Mulund,restaurant,restaurant,unknown,False,False,False,False,
node_9738827579,Atithi,19.1738602,72.9578139,T,Mulund,restaurant,restaurant,unknown,False,False,False,False,
node_9738837636,Sitara,19.1746779,72.9577937,T,Mulund,restaurant,restaurant,unknown,False,False,False,False,
node_9738865577,Sandeep,19.1757126,72.9522587,T,Mulund,restaurant,restaurant,unknown,False,False,False,False,
node_9738877812,Kirti Mahal,19.175382,72.9529536,T,Mulund,restaurant,restaurant,unknown,False,False,False,False,
node_9738892382,Rasoi Thali,19.1727865,72.9563615,T,Mulund,cafe,cafe,unknown,False,False,False,False,
node_9887664317,McDonald's,19.1732679,72.9570443,T,Mulund,fast_food,fast_food,burger,True,False,False,True,
node_9887677853,EFC shawarma,19.1707394,72.9617004,T,Mulund,fast_food,fast_food,unknown,False,False,False,False,
node_9887687542,Campus,19.1679934,72.9610648,T,Mulund,restaurant,restaurant,unknown,False,False,False,False,
node_9887696719,Tea & Conversation,19.1673553,72.9607465,T,Mulund,cafe,cafe,unknown,False,False,False,False,
node_10230504592,Sri Jalaram Ice Bhel,19.174191,72.9540803,T,Mulund,fast_food,fast_food,unknown,False,False,False,False,
node_10245266133,Tunak Tunak Tunn,19.1716956,72.9430389,T,Mulund,restaurant,restaurant,unknown,False,False,False,False,
node_10245266134,Achija,19.1712243,72.9433098,T,Mulund,restaurant,restaurant,unknown,False,False,False,False,"Mo-Su,PH 09:00-01:30"
node_10301077062,Testbuds,19.1769068,72.952778,T,Mulund,restaurant,restaurant,unknown,False,False,False,False,
node_10841886498,Vithal Dabeli,19.1737344,72.9548381,T,Mulund,fast_food,fast_food,unknown,False,False,False,False,
node_10872765180,Jai Jalram Farsan Mart,19.1745159,72.953972,T,Mulund,fast_food,fast_food,unknown,False,False,False,False,
node_11268507185,St. Gregorios School Canteen,19.1806576,72.9585845,T,Mulund,fast_food,fast_food,indian,False,False,False,True,Mo-Fr 08:00-17:00
node_12185885162,Bake N Bite,19.1780463,72.9642222,T,Mulund,restaurant,restaurant,cake,False,False,False,False,Mo-Su 09:00-21:00
node_12209975598,Naturals,19.1697667,72.9598777,T,Mulund,ice_cream,dessert,ice_cream,False,False,False,True,
node_12630665801,Mani's Cafe,19.1715709,72.9530841,T,Mulund,cafe,cafe,coffee_shop,False,False,False,False,
node_12875129610,Hari Om Snacks,19.1743893,72.9619467,T,Mulund,fast_food,fast_food,unknown,False,False,False,False,
node_12878801773,Muktai Annadata Kendra,19.1724523,72.9593352,T,Mulund,fast_food,fast_food,unknown,False,False,False,False,
node_12878867196,Om Guru Bhelpuri Center,19.1721314,72.9572402,T,Mulund,fast_food,fast_food,unknown,False,False,False,False,
node_12880697697,MG,19.172928,72.95651,T,Mulund,fast_food,fast_food,unknown,False,False,False,False,
node_12880804522,Deepak Bar And Restaurant,19.1722081,72.9558631,T,Mulund,bar,bar,unknown,False,False,False,False,
node_13504116732,Domino's,19.181499,72.9469375,T,Mulund,fast_food,fast_food,pizza,True,False,False,True,
node_13506458565,Bhel Puri Stall,19.1817832,72.9466018,T,Mulund,fast_food,fast_food,unknown,False,False,False,False,
node_13760624710,Banana Leaf,19.1750853,72.9431958,T,Mulund,restaurant,restaurant,unknown,False,False,False,False,
node_13760639749,Cafe ETC(Eat Talk Cherish),19.1755249,72.9436388,T,Mulund,cafe,cafe,unknown,False,False,False,False,
node_13760642220,Banana Leaf,19.1750671,72.9433358,T,Mulund,restaurant,restaurant,unknown,False,False,False,False,
node_13760652918,Tea and Conversations,19.1755295,72.9437043,T,Mulund,cafe,cafe,unknown,False,False,False,False,
node_13760655344,Preeti Sandwich(Sandwich and Juice Point),19.1755199,72.9435715,T,Mulund,fast_food,fast_food,sandwich,False,False,False,False,
node_13760667615,Woodland Retreat(Exclusively Vegitarian),19.1755177,72.9437439,T,Mulund,restaurant,restaurant,unknown,False,False,False,False,
way_352983788,SITARA,19.1746554,72.9578477,T,Mulund,restaurant,restaurant,unknown,False,False,False,False,
way_353424945,Sandeep Restaurant and Bar,19.1717557,72.9578724,T,Mulund,restaurant,restaurant,unknown,False,False,False,False,
way_353761225,Woodland Restaurant,19.1856707,72.9591336,T,Mulund,restaurant,restaurant,unknown,False,False,False,False,
way_353761232,Tip Top Plaza,19.1857795,72.9596047,T,Mulund,restaurant,restaurant,unknown,False,False,False,False,
way_479859416,Apoorva Bar & Restaurant,19.1720055,72.9572466,T,Mulund,restaurant,restaurant,unknown,False,False,False,False,
way_682460798,Shivraj Fine and Dine,19.1759648,72.9687587,T,Mulund,restaurant,restaurant,unknown,False,False,False,False,
